681	A double-blind comparison of the efficacy and safety of paroxetine and $IMIPRAMINE$ in the treatment of #DEPRESSION# with dementia	8	treats2	treats1	2
682	b  Class:  Antihistamines 56:22.08; First Generation Antihistamines 4:04; A04AD (ATC)  Synonyms:  dimenhy DRINATE ; Anti-nauseant; Anti-nausee; Dimenhydrinate; Dinate; Gravergol; Gravol; Nauseatol; Travel  Uses  Motion Sickness  Used principally in the prevention and treatment of nausea, $VOMITING$, and/or vertigo associated with motion sickness, although scopolamine, #PROMETHAZINE#, or meclizine may be more effective	7	treats1	treats2	1
683	1]  Knauf H, Mutschler E. Diuretic effectiveness of hydrochlorothiazide and $FUROSEMIDE$ alone and in combination in #CHRONIC RENAL FAILURE#	8	treats2	treats1	2
684	James WP, Avenell A, Broom J et al. A one-year trial to assess the value of $ORLISTAT$ in the management of #OBESITY#	8	treats2	treats1	2
685	Comparison of the efficacy, safety and tolerability of simvastatin and $PRAVASTATIN$ for #HYPERCHOLESTEROLEMIA#	8	treats2	treats1	2
686	El-Ghobarey AF, Rennie JAN, Hadidi T et al. A comparative trial of large doses of $KETOPROFEN$ and indomethacin in the treatment of #RHEUMATOID ARTHRITIS#	8	treats2	treats1	2
687	Studies were performed on isolated canine coronary artery segments to characterize the mechanism of the constrictor response of $ERGOMETRINE$ (ergonovine), an agent used to induce coronary vasospasm in patients with #VARIANT ANGINA#	8	treats2	treats1	2
688	The use of $INTERFERON$ in the treatment of #MULTIPLE MYELOMA#	8	treats2	treats1	2
689	20 ,   21 ,   22 ,   23 ,   24 ,   25 ,   40 ,   41 ,   42 ,   43 ,   44 ,   45   40% of patients who receive $GABAPENTIN$ for #PAIN# associated with diabetic neuropathy obtain good pain relief	8	treats2	treats1	2
690	Eight patients achieved good control of nausea and $EMESIS$ with ondansetron alone while two patients required #ONDANSETRON# and diphenhydramine	7	treats1	treats2	1
691	$DYSRHYTHMIA$ should be treated with atropine, #ANTIARRHYTHMIC AGENTS#, and a temporary pacemaker, in order to avoid lethal results	7	treats1	treats2	1
692	Palmer DG, Ferry DG, Gibbins BL et al. Ibuprofen and $DIFLUNISAL$ in #RHEUMATOID ARTHRITIS#: a double-blind comparative trial	8	treats2	treats1	2
693	cOmeprazole and lansoprazole are approved for $GASTRIC ULCERS$; omeprazole, #LANSOPRAZOLE#, and rabeprazole are approved for duodenal ulcers	7	treats1	treats2	1
694	b ,   c  Class:  beta-Adrenergic Blocking Agents 24:24; CV100 (VA)  Synonyms:  $HYDROCHLOROTHIAZIDE$ and Propranolol Hydrochloride  Uses  Hypertension  Management of #HYPERTENSION#, alone or in combination with other antihypertensive agents	8	treats2	treats1	2
695	Clinical trials are currently investigating the potential value of LMWHs in the treatment of $PULMONARY EMBOLISM$ and as an alternative to #WARFARIN# in secondary prevention of DVT	7	treats1	treats2	1
696	Individuals Coinfected with $HBV$ and HIV  Use of #ADEFOVIR# for the treatment of chronic $HBV$ infection in patients with unrecognized or untreated HIV infection may result in emergence of HIV resistance	7	treats1	treats2	1
697	Evaluation of the safety and efficacy of sibutramine, $ORLISTAT$ and metformin in the treatment of #OBESITY#	8	treats2	treats1	2
698	Many cases of $DCIS$ are detected because of #MICROCALCIFICATION# on mammograms; 20% of screen-detected cancers are of this type	2	causes2	causes1	2
699	The use of $PHENYTOIN$ in headache syndromes and in prevention of #POST-TRAUMATIC EPILEPSY# is discussed	8	treats2	treats1	2
700	These areas include rubella virus as a cause of congenital rubella syndrome, $FOLIC ACID$ as a preventive factor for #NEURAL TUBE DEFECTS#, cytomegalovirus infection as a cause of birth defects and developmental disabilities, and alcohol as a cause of fetal alcohol spectrum disorders	8	treats2	treats1	2
701	When administered intravenously in the dorsum of the hand the pain score and the number of patients who experienced $PAIN$ was reduced significantly by mixing the agent with #LIGNOCAINE# when compared with a bolus injection	7	treats1	treats2	1
702	In order to evaluate the preventive effect of estrogen and vitamin D3 on $POSTMENOPAUSAL BONE LOSS$, either #ESTROGEN# (Premarin 0.625 mg/day) or vitamin D3 (Onealfa 1.0 micrograms/day) was administered to postmenopausal women	7	treats1	treats2	1
703	We do not recommend observation of $SPLENIC RUPTURE$ in patients with #MONONUCLEOSIS# because of the danger of delayed hemorrhage	1	causes1	causes2	1
704	The $INVASIVE DUCTAL CARCINOMA$ showed a #SOLID PATTERN#, high nuclear and structural atypia and frequent mitotic figures, while the tubular adenoma consisted of a proliferation of small ducts lined by single layers of epithelial and myoepithelial cells with bland nuclei and inconspicuous nucleoli	2	causes2	causes1	2
705	These results suggest that the two provocative tests for coronary spasm that involve acetylcholine and $ERGONOVINE$ are clinically useful in the diagnosis of #VASOSPASTIC ANGINA#, but testing with intracoronary ergonovine is needed when a spontaneous focal coronary spasm is relieved by the intracoronary injection of acetylcholine	10	diagnosed by2	diagnosed by1	2
706	In developing PTU-treated rats, the abnormalities completely disappeared after therapy with increasing physiological doses of $THYROXINE$; consequently they were directly related to #THYROID DEFICIENCY# and not to toxic effects of PTU	8	treats2	treats1	2
707	Children with $BLASTOMYCOSIS$ should be treated with #ITRACONAZOLE#, 5 to 7 mg/kg/day	7	treats1	treats2	1
708	In 1984, three patients died of severe hypoglycemia after receiving $PENTAMIDINE ISETHIONATE$ to treat #PNEUMOCYSTIS PNEUMONIA#	8	treats2	treats1	2
709	$WT BONE$ explanted into Hyp mice developed #RICKETS# and osteomalacia, but Hyp bone explanted into WT mice displayed persistent osteomalacia and abnormalities in the primary spongiosa, indicating that both phosphate and PHEX independently regulate extracellular matrix mineralization.	1	causes1	causes2	1
710	Some practitioners do, however, use digoxin in this setting Diuretic agents Furosemide (Lasix)  Inhibits sodium and chloride absorption in the proximal tubules, distal tubules, and loop of Henle, thereby leading to diuresis  Usual dose is 20 80 mg/d adjusted to achieve desired diuretic effect  Relief of edema or ascites in the setting of right heart failure  Excessive $DIURESIS ELECTROLYTE DEPLETION ALLERGIC REACTIONS$ in patients with #SULFA ALLERGY#  Use with caution as excessive diuresis may precipitate hemodynamic collapse.	1	causes1	causes2	1
711	Chronic beryllium $DISEASE (CBD) AND PULMONARY SARCOIDOSIS ARE TWO DISTINCT$ chronic disorders, sharing the #PATHOLOGICAL LUNG HALLMARK# of the non caseating granuloma and the immunological feature of T cell activation at the site of disease.	2	causes2	causes1	2
712	The aim of this paper is to present the current state of knowledge on the biochemical markers of $BONE$ turnover and their place at diagnosis and treatment of #OSTEOPOROSIS#	5	location1	location2	1
713	Hill S, Yeates M, Pathy J et al. A $CONTROLLED TRIAL OF NORFLOXACIN AND AMOXYCILLIN IN$ the #TREATMENT OF UNCOMPLICATED URINARY TRACT INFECTION IN THE ELDERLY#.	10	diagnosed by2	diagnosed by1	2
714	The incidence rates per year and per 100,000 persons by type of epileptic syndrome were 1.7 for idiopathic and 13.6 for symptomatic localization related epilepsies, 5.6 for idiopathic and 1.1 for symptomatic generalized epilepsies, 1.9 for undermined $EPILEPSIES$ 29.0 for situation related seizures, 18.3 for isolated #SEIZURES# and 0.3 for television epilepsies.	2	causes2	causes1	2
715	Large $SEGMENTAL DEFECTS IN BONES$ can result from tumor removal, massive trauma, #CONGENITAL MALFORMATION OR NON UNION FRACTURES#	1	causes1	causes2	1
716	However, nematodes fed bifidobacteria prior to $#LEGIONELLA# INFECTION$ were resistant to #LEGIONELLA#	8	treats2	treats1	2
717	In its most severe form, $HAEMOPHILIA A$ is a life threatening haemorrhagic bleeding disorder that is caused by mutations in the factor #VIII (FVIII) GENE#.	1	causes1	causes2	1
718	The $EPIDERMAL NEVUS SYNDROME$ is a neurocutaneous disorder characterized by #DISTINCTIVE SKIN LESIONS# and often serious somatic and central nervous system (CNS) abnormalities.	2	causes2	causes1	2
719	In contemporary skin tests for $TUBERCULOSIS$ Koch's, or old, tuberculin has been replaced by tuberculi#N PURIFIED PROTEIN DERIVATIV#e.	9	diagnosed by1	diagnosed by2	1
720	Orbicularis oculi fatiguability following maximal voluntary contraction and its recovery after administration of Tensilon $(EDROPHONIUM CHLORIDE)$ were studied in 13 patients with #MYASTHENIA GRAVIS# (MG) and 8 normal controls.	8	treats2	treats1	2
721	In Switzerland, unlike other countries, $ALLERGIC REACTIONS$ to ants are a rare phenomenon when compared to the well known #ALLERGIES TO BEE AND# wasp venom.	1	causes1	causes2	1
722	There was a severe, apparently neoplastic proliferation of megakaryocytes so different from that seen in acute granulocytic leukemia or $MYELOFIBROSIS$ that a diagnosis of #ACUTE MEGAKARYOCYTIC MYELOSIS# was warranted.	1	causes1	causes2	1
723	The $DEXAMETHASONE$ suppression test for the detection, diagnosis, and managemnt of #DEPRESSION#	10	diagnosed by2	diagnosed by1	2
724	Of those patients with $HEPATOMA$ 56% had evidence of #HEPATOMEGALY#	2	causes2	causes1	2
725	Eighteen children with steroid resistant $NEPHROTIC SYNDROME RECEIVED CYCLOSPORINE A$ (CsA), including 7 patients with minimal change #DISEASE 4 WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS AND 7 WITH# mesangial hypercellurarity.	8	treats2	treats1	2
726	Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the $TESTES$ of patients with Sertoli cell only syndrome and variable expression in patients with #SPERMATOGENIC ARREST#	5	location1	location2	1
727	Therefore, vaccination of all children $AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN$ effective vaccine strategy despite a low #INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION#.	8	treats2	treats1	2
728	Considering that $BLOOD FLUORIDE CONCENTRATION$ varies according to fluoride exposure and that #DENTAL FLUOROSIS# is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.	1	causes1	causes2	1
729	Treatment of $ARTERIAL HYPERTENSION$ in severe #HYPERTENSIVE ENCEPHALOPATHY# does not always result in clinical improvement in the patient's central nervous system.	1	causes1	causes2	1
730	C]  5.1 Hospitalize patients with $CROHN'S DISEASE$ with uncontrolled #DIARRHEA# uncontrolled pain, dehydration, or severe malnutrition.	2	causes2	causes1	2
731	3.3 Obtain stool cultures for  $V #CHOLERA#E$  O1 or O139 to confirm the diagnosis of #CHOLERA#	2	causes2	causes1	2
732	The number of $PCD$ index patients who have #SITUS INVERSUS# (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.	2	causes2	causes1	2
733	1 ,   9  Common Adverse Effects  IBS patients: headache, $MIGRAINE$ dizziness, abdominal pain, diarrhea, #NAUSEA# flatulence, back pain, leg pain, accidental trauma, arthropathy.	2	causes2	causes1	2
734	$GLOSSOPHARYNGEAL NEURALGIA$  $GLOSSOPHARYNGEAL NEURALGIA$ is recurrent attacks of #SEVERE PAIN# in the 9th cranial nerve distribution (posterior pharynx, tonsils, back of the tongue, middle ear.	2	causes2	causes1	2
735	She is informed that $HPV INFECTION$ is extremely common among sexually active adults and that #GENITAL WARTS# can occur in a monogamous relationship.	2	causes2	causes1	2
736	$COWDEN SYNDROME$  $COWDEN SYNDROME$ is characterized by #FACIAL TRICHILEMMOMAS# and acral fibromas and is associated with an increased risk of cancer of the breast, thyroid, and gastrointestinal tract.	2	causes2	causes1	2
737	Common Adverse Effects  Patients treated for complicated skin and skin structure infections: GI effects (constipation, nausea, diarrhea, vomiting), injection site reactions, nervous system effects (headache, insomnia, dizziness), rash, pruritus, abnormal liver function test results, CK elevations, infections (fungal, $URINARY TRACT$ hypotension, #RENAL FAILURE# anemia, dyspnea, fever.	1	causes1	causes2	1
738	$HELLP SYNDROME$ is a clinical constellation of hemolysis, elevated liver #TEST RESULTS AND THROMBOCYTOPENIA (LOW PLATELETS#  Usually occurs in the third trimester.	2	causes2	causes1	2
739	b  While substantial cardiovascular toxicity generally has not occurred, ECG changes, including prolonged QT interval, widened QRS complex, and flattened T waves (without dysrhythmia), have occurred frequently and hypotension and $VENTRICULAR TACHYCARDIA$ have occurred occasionally in patients receiving IV #QUINIDINE GLUCONATE# for the treatment of  Plasmodium falciparum  malaria.	1	causes1	causes2	1
740	Neuromuscular examination identifies patients with impaired mobility or $DISEASES$ of the #CENTRAL NERVOUS SYSTEM# that predispose to urinary incontinence (e.g., stroke, Parkinson disease, or dementia.	2	causes2	causes1	2
741	1 ,   4 ,   17 ,   23 ,   73  Hyperglycemic Effects  $HYPERGLYCEMIA NEW ONSET DIABETES MELLITUS$ or exacerbation of preexisting diabetes mellitus reported with use of PIs; #DIABETIC KETOACIDOSIS# has occurred.	2	causes2	causes1	2
742	$PRIMARY HYPERPARATHYROIDISM$ is also seen in approximately 30% of patients with #MEN2A# ( 7.	1	causes1	causes2	1
743	1 ,   2  Cautions  Contraindications  •  History of $HYPERSENSITIVITY$ or serious toxic reactions to #NEOMYCIN# or other aminoglycosides.	1	causes1	causes2	1
744	$LISTERIOSIS$  EPIDEMIOLOGY  #LISTERIA MONOCYTOGENES#  is found in soil, dust fertilizer, sewage, stream water, plants, processed foods, and the intestinal tract of many mammals.	1	causes1	causes2	1
745	Evidence: • Treatment failure occurs in 9% of patients despite compliance with therapy, incomplete response occurs in 13% of treated patients, and $DRUG TOXICITY$ that is sufficiently severe to cause premature discontinuation of #MEDICATION# occurs in 13% of patients ( 3 ;  152 ;  156.	1	causes1	causes2	1
746	Rationale: • Lack of thiamine, combined with a relative state of poor nutrition postoperatively, can lead to $WERNICKE KORSAKOFF SYNDROME$ presenting acutely as altered mental status, ophthalmoplegia, #ATAXIA# and memory disorders.	2	causes2	causes1	2
747	$ACUTE ANGLE CLOSURE$  In patients with #ANGLE CLOSURE GLAUCOMA# dilation of the pupil may precipitate an acute attack.	1	causes1	causes2	1
748	• Count the number of tender points, diagnosing $FMS$ by ACR criteria if a patient has #WIDESPREAD PAIN#  plus  at least 11 tender points.	2	causes2	causes1	2
749	122 ,   123 ,   i  Balantidiasis  Treatment of $BALANTIDIASIS$   +    caused by  #BALANTIDIUM COLI# ; drug of choice.	1	causes1	causes2	1
750	a  Actinomycosis  Treatment of $ACTINOMYCOSIS$ caused by  #ACTINOMYCES ISRAELII#.	1	causes1	causes2	1
751	Those with a B cell count less than 5×10 9 /L but who do have $LYMPHADENOPATHY$ or hepatosplenomegaly should be considered to have the #SMALL LYMPHOCYTIC LYMPHOMA# (SLL) variant of CLL.	1	causes1	causes2	1
752	Unstable angina:  Symptoms are those of angina pectoris (see  Symptoms and Signs ), except that the $PAIN$ or discomfort of unstable angina usually is more intense, lasts longer, is precipitated by less exertion, occurs spontaneously at rest (as #ANGINA DECUBITUS# is progressive (crescendo) in nature, or involves any combination of these features.	1	causes1	causes2	1
753	198 ,   199  $PERTUSSIS (WHOOPING COUGH)$ is an acute respiratory tract infection caused by  #BORDETELLA PERTUSSIS#	1	causes1	causes2	1
754	During $PREGNANCY$ the placenta is an endocrine gland that secretes #ESTROGEN# and progesterone to maintain pregnancy.	1	causes1	causes2	1
755	$LOFFLER'S SYNDROME$  $LOFFLER'S SYNDROME$ is characterized by absent or mild respiratory symptoms, fleeting migratory pulmonary opacities, and #PERIPHERAL BLOOD EOSINOPHILIA#	2	causes2	causes1	2
756	The cumulative risk by age 50 is 2% and the median age of women with a new diagnosis is 64 Physical exam  $ERYTHEMA$ scaliness, or peau d'orange signs  #INFLAMMATORY BREAST CANCER# can sometimes be misdiagnosed as mastitis Physical exam  New lump or nipple discharge, nipple retraction, and skin dimpling Physical exam  Axillary adenopathy  May indicate  2 disease.	1	causes1	causes2	1
757	• How would you characterize these symptoms (typical angina, $ATYPICAL ANGINA$ #NONANGINAL CHEST PAIN#	2	causes2	causes1	2
758	Fisher RG, Wright PF, Johnson JE: $INFLAMMATORY PSEUDOTUMOR$ presenting as #FEVER# of unknown origin.	2	causes2	causes1	2
759	$SYSTEMIC MASTOCYTOSIS$  In this rare condition, the #SKIN# (99% of cases), bones (9%), liver (12%), spleen (11%), lymph nodes, and GI tract are involved with proliferating mast cells.	2	causes2	causes1	2
760	Evidence: • Splenectomy virtually eliminates $HEMOLYSIS$ in common forms of #HEREDITARY SPHEROCYTOSIS# and it should be performed in all but the mildest cases ( 31 ;  32 ;  33.	1	causes1	causes2	1
761	difficile  associated diarrhea and colitis (CDAD; also known as $ANTIBIOTIC ASSOCIATED DIARRHEA$ and colitis or pseudomembranous colitis) has been reported with nearly all anti infectives, including cephalexin, and may range in severity from #MILD DIARRHEA# to fatal colitis.	2	causes2	causes1	2
762	Dystonia may be primary (idiopathic) or secondary to $DEGENERATIVE OR METABOLIC CNS DISORDERS$ (eg, Wilson's disease, Hallervorden Spatz disease, various lipidoses, #CEREBRAL PALSY# stroke) or drugs (most often phenothiazines, thioxanthenes, butyrophenones, and antiemetics.	1	causes1	causes2	1
763	A $DISEASE$ caused by  #RICKETTSIA TYPHI#  and occurring in nature as a mild infection of rats and transmitted from rat to rat by the rat louse or flea.	1	causes1	causes2	1
764	Rationale: • $PV$ is characterized by thrombohemorrhagic complications, vasomotor symptoms, #AQUAGENIC PRURITUS AND SPLENOMEGALY#	2	causes2	causes1	2
765	Intervention to reduce perioperative risk: Non drug intervention: Educate Mr. DM on his perioperative risk, symptoms of $HYPOGLYCEMIA$ and cardiac ischemia and urge more frequent monitoring of #GLUCOSE# at home (fasting and pre meal) and smoking cessation.	1	causes1	causes2	1
766	$INFLUENZA$ activity in the community is marked by increased medical contacts for #FEBRILE RESPIRATORY ILLNESS# increased absenteeism from school and the workplace, subsequent increased hospitalizations for pneumonia and other cardiopulmonary disorders, and increased mortality.	1	causes1	causes2	1
767	Boccardo F, Rubagotti A, Canobbio L et al. Interleukin 2, interferon alpha and $INTERLEUKIN 2 PLUS INTERFERON ALPHA$ in #RENAL CELL CARCINOMA#	2	causes2	causes1	2
768	$INFECTIOUS MONONUCLEOSIS$ presenting as #SPONTANEOUS SPLENIC RUPTURE# without other symptoms.	2	causes2	causes1	2
769	1 ,   11 ,   12  Fetal/Neonatal Morbidity and Mortality  Possible fetal and neonatal morbidity and mortality when $BENAZEPRIL$ is used during #PREGNANCY#	2	causes2	causes1	2
770	Fluoridation of water that contains  Toxicity:  Excess $FLUORINE$ can accumulate in teeth and bones, causing #FLUOROSIS#	2	causes2	causes1	2
771	Among these causes are receipt of thiazide diuretics, loss of gastric secretions (even in patients with achlorhydria), sweat losses in patients with cystic fibrosis, and $DIARRHEA$ in some patients with villous adenomas or #CONGENITAL CHLORIDORRHEA#	1	causes1	causes2	1
772	Human $ACTINOMYCOSIS$ is primarily caused by  #ACTINOMYCES ISRAELII#.	1	causes1	causes2	1
773	b ,   c  Fetal/Neonatal Morbidity  Retrospective studies suggest increased risk of congenital malformations in infants of mothers who received anxiolytics (chlordiazepoxide, diazepam, $MEPROBAMATE$ during the #FIRST TRIMESTER OF PREGNANCY#	2	causes2	causes1	2
774	b  Closely monitor, or discontinue $INTERFERON ALFA THERAPY$ in patients who develop an #AUTOIMMUNE DISEASE# while receiving the drug.	2	causes2	causes1	2
775	$LOCALIZATION RELATED EPILEPSIES$ are those in which #SEIZURES# originate from a specific focus.	2	causes2	causes1	2
776	SYN:   aphthous stomatitis ;  canker sore  ETIOLOGY: $APHTHOUS ULCERS$ are found in stomatitis, Beh et's syndrome, #CROHN'S DISEASE# acquired immunodeficiency syndrome (AIDS), and some cancers.	1	causes1	causes2	1
777	A]  Specific recommendation: • Consider oral contraceptives dosed continuously with active pills to avoid menstruation if $DYSMENORRHEA$ is a predominate feature of #PAIN# or if symptoms are exacerbated by menses.	2	causes2	causes1	2
778	Physical Examination  $CUTANEOUS INVOLVEMENT$   Flushing, #URTICARIA# and angioedema have been reported in 88% to 100% of patients experiencing anaphylaxis.	1	causes1	causes2	1
779	The $SKIN$ affected by the #RASH# which occurs most often on the vulva, is often thin, shiny, and scarred.	1	causes1	causes2	1
780	• Unlike $ACETAZOLAMIDE$ dexamethasone does not increase the rate of acclimatization but masks the symptoms of #AMS# resulting in 'rebound' when it is withdrawn	2	causes2	causes1	2
781	$PEDICULOSIS PUBIS$ which is caused by infestation with  #PHTHIRUS PUBIS#  [ see Figure 6 ], tends to be limited to the pubic area but occasionally affects the axillae, eyelashes, or other hairy parts of the body.	1	causes1	causes2	1
782	ETIOLOGY: Most $COLDS$ are caused by rhinoviruses, adenoviruses, coronaviruses, coxsackieviruses, influenza viruses, parainfluenza viruses, or #RESPIRATORY SYNCYTIAL VIRUSES#	1	causes1	causes2	1
783	$TROPICAL PULMONARY #EOSINOPHILIA#$ (TPE)  is an uncommon manifestation with recurrent bronchospasm, transitory lung infiltrates, low grade fever, and marked #EOSINOPHILIA#	2	causes2	causes1	2
784	476 ,   477 ,   478  Latent Viral Infections  Increased risk of reactivation of $LATENT VIRAL INFECTIONS$ including #BK VIRUS ASSOCIATED NEPHROPATHY# (BKVN.	1	causes1	causes2	1
785	$ENDOMETRIOSIS$ and mechanisms of #PELVIC PAIN#	2	causes2	causes1	2
786	The dentist must ensure a correct diagnosis does not mistake $TN$ as a temporomandibular disorder.[17] Since triggering may be caused by movements of the tongue or facial muscles, $TN$ must be differentiated from #MASTICATORY PAIN# that has the clinical characteristics of deep somatic rather than neuropathic pain.	2	causes2	causes1	2
787	137  Chancroid  Treatment of $CHANCROID$ caused by  #HAEMOPHILUS DUCREYI#.	1	causes1	causes2	1
788	109  Malignant Hyperthermia Crisis  •  Immediately discontinue all $ANESTHETIC AGENTS$ and institute IV dantrolene as soon as #MALIGNANT HYPERTHERMIA# crisis is recognized.	2	causes2	causes1	2
789	$MITRAL VALVE PROLAPSE$ is usually an isolated abnormality but may cause some degree of mitral regurgitation or be accompanied by #MARFAN SYNDROME# or an atrial septal defect.	1	causes1	causes2	1
790	$MICROANGIOPATHIC HEMOLYSIS$ neutrophilic leukocytosis, and a negative direct Coombs test (direct antiglobulin test) strongly suggest TTP or #HUS#	1	causes1	causes2	1
791	Evidence: • Several studies documented the increased blood viscosity associated with high hematocrit levels in $PV$ and the subsequent increased risk of thrombosis and #HEMORRHAGE# ( 29 ;  30 ;  31.	2	causes2	causes1	2
792	$PROGRESSIVE SUPRANUCLEAR PALSY$  (Steele Richardson Olszewski Syndrome)  $PROGRESSIVE SUPRANUCLEAR PALSY$ is a rare, degenerative CNS disorder causing loss of voluntary eye movements, bradykinesia, muscular rigidity with #PROGRESSIVE AXIAL DYSTONIA# pseudobulbar palsy, and dementia.	2	causes2	causes1	2
793	Main article: $INAPPROPRIATE SINUS TACHYCARDIA$ [edit] Postural orthostatic tachycardia syndrome (POTS)  Usually in women with no heart problems, this syndrome is characterized by normal resting heart rate but exaggerated #POSTURAL SINUS TACHYCARDIA# with or without orthostatic hypotension.	2	causes2	causes1	2
794	101  Vaccine associated viscerotropic disease resembles $FULMINANT YELLOW FEVER$ caused by wild type #YELLOW FEVER VIRUS#	1	causes1	causes2	1
795	Also, some research shows people with $NPS$ are more prone to glaucoma and #SCOLIOSIS# due to poorly developed spines.	2	causes2	causes1	2
796	d ,   e  Relapsing Fever  Treatment of $RELAPSING FEVER$ caused by  #BORRELIA RECURRENTIS#.	1	causes1	causes2	1
797	$CONGENITAL TOXOPLASMOSIS$ is caused by transplacental acquisition of  #TOXOPLASMA GONDII#	1	causes1	causes2	1
798	Severe $THROMBOCYTOPENIA$ may occur, however; #IDIOPATHIC THROMBOCYTOPENIC PURPURA# (ITP) may be an initial presentation of SLE.	1	causes1	causes2	1
799	In three large studies of women with chronic pelvic pain, $ENDOMETRIOSIS$ was found to be the cause of the #PAIN# in 70 to 80% of cases.	2	causes2	causes1	2
800	b  Diazoxide is ineffective in the management of $HYPERTENSION$ caused by #PHEOCHROMOCYTOMA#	1	causes1	causes2	1
801	$ANTHRAX$ caused by #B ANTHRACIS# has gained new importance as a potential bioterrorism weapon after the 2001 attacks.	1	causes1	causes2	1
802	$ASYMPTOMATIC GONORRHEA$ occurs in 5 to 10% of pregnancies, so  #N GONORRHOEAE#  may be a pathogen.	1	causes1	causes2	1
803	BC]  Specific recommendation: • Consider underlying $SLE$ mixed connective tissue disease, #RHEUMATOID ARTHRITIS# and other collagen vascular diseases as possible causes of pleuritic chest pain.	2	causes2	causes1	2
804	PREDOMINANTLY CUTANEOUS $VASCULITIS$  (Leukocytoclastic Vasculitis; Hypersensitivity Vasculitis)  Primarily cutaneous vasculitis is $VASCULITIS$ that affects mainly small #CUTANEOUS VESSELS# causing skin lesions.	2	causes2	causes1	2
805	CLUSTER HEADACHE  $CLUSTER HEADACHES$ cause excruciating, unilateral #PERIORBITAL OR TEMPORAL PAIN# with ipsilateral autonomic symptoms (ptosis, lacrimation, rhinorrhea, nasal congestion.	2	causes2	causes1	2
806	$BONE METASTASES$ cause severe pain and #PATHOLOGIC FRACTURES#	2	causes2	causes1	2
807	2.3 Recognize that certain metabolic diseases, such as $GALACTOSEMIA$ diabetes, and genetic aberrations, can cause #CATARACTS# in the neonatal period and early childhood.	2	causes2	causes1	2
808	These patients tend to have persistent $TACHYCARDIAS$ that have been referred to as the permanent form of #JUNCTIONAL TACHYCARDIA# (PJRT.	1	causes1	causes2	1
809	About 35% of Crohn's disease cases involve the ileum alone (ileitis); about 45% involve the ileum and colon (ileocolitis), with a predilection for the right side of the colon; and about 20% involve the $COLON$ alone #(GRANULOMATOUS COLITIS# most of which, unlike ulcerative colitis (UC), spare the rectum.	1	causes1	causes2	1
810	114  Burkholderia Infections  Treatment of $GLANDERS$   +    caused by  #BURKHOLDERIA MALLEI#	1	causes1	causes2	1
811	Patients may have dysuria and suprapubic pain that radiates to the tip of the penis and an $INTERRUPTED URINARY STREAM BLADDER CARCINOMA$  Usually presents as #INTERMITTENT PAINLESS HEMATURIA#	2	causes2	causes1	2
812	Treatment of $BRUCELLOSIS$   +    caused by  #BRUCELLA MELITENSIS#.	1	causes1	causes2	1
813	Treatment of dermatophyte infections of the toenail or fingernail (onychomycosis, $TINEA UNGUIUM$ caused by susceptible #FUNGI#	1	causes1	causes2	1
814	41   In men (homozygotes), $FABRY DISEASE$ often progresses to #NEPHRITIC RENAL FAILURE# stroke, and cardiomyopathy.	2	causes2	causes1	2
815	piedra    (            audio )  [Sp., stone] Sheathlike nodular masses in the hair of the beard and mustache from growth of either  Piedraia hortai,  which causes black piedra, or  $TRICHOSPORON BEIGELII$  which causes #WHITE PIEDRA#	2	causes2	causes1	2
816	$SEPTO OPTIC DYSPLASIA$    A rare developmental disorder of the brain and eye in which the #OPTIC DISK AND SEPTUM PELLUCIDUM# do not develop normally, resulting in blindness, hormonal deficiencies, learning disabilities, decreased muscular tone, and, occasionally, seizures.	2	causes2	causes1	2
817	di Martino L, Davidson RN, Giacchinno R et al. Treatment of $VISCERAL LEISHMANIASIS$ in children with #LIPOSOMAL AMPHOTERICIN B#.	1	causes1	causes2	1
818	Gold, $PENICILLAMINE$ NSAIDs, and mercury have been shown to cause #MEMBRANOUS NEPHROPATHY#	2	causes2	causes1	2
819	$EPIDERMAL NEVUS SYNDROME$  The $EPIDERMAL NEVUS SYNDROME$ is characterized by systemic manifestations, such as #SEIZURES# mental retardation, blindness, and skeletal abnormalities in association with large epidermal nevi.	2	causes2	causes1	2
820	PATHOPHYSIOLOGY  Enormous progress in our understanding of the pathophysiologic underpinnings of $PAIN$ fatigue, and other symptoms in #FM# has been made in the last few years.	1	causes1	causes2	1
821	41   However, those who develop varicella or $HERPES ZOSTER$  after  transplantation should be considered immune to #VARICELLA#	2	causes2	causes1	2
822	$SYSTEMIC MASTOCYTOSIS$ most commonly occurs in adults and is characterized by multifocal bone marrow lesions; it often involves other organs, most commonly #SKIN LYMPH NODES LIVER# spleen, or GI tract.	2	causes2	causes1	2
823	g  Yaws  Alternative to penicillin G for treatment of $YAWS$ caused by  #TREPONEMA PERTENUE#.	1	causes1	causes2	1
